,msla,msla (orig),trend,msla (detrend)
2010-04-30,-5.825000000000001,-2.9,0.674725411621071,-6.499725411621072
2010-05-31,-0.408333333333335,3.8,0.6786906831829507,-1.0870240165162857
2010-06-30,2.2083333333333335,4.4,0.6826559547448303,1.5256773785885032
2010-07-31,0.4916666666666667,3.7,0.68662122630671,-0.19495455964004327
2010-08-31,4.708333333333334,8.4,0.6905864978685896,4.017746835464744
2010-09-30,-0.4750000000000001,1.3,0.6945517694304684,-1.1695517694304685
2010-10-31,-6.375,-3.8,0.698517040992348,-7.073517040992348
2010-11-30,-2.283333333333333,-0.3,0.7024823125542277,-2.985815645887561
2010-12-31,0.09999999999999964,2.6,0.7064475841161073,-0.6064475841161077
2011-01-31,5.175,8.3,0.710412855677987,4.464587144322013
2011-02-28,2.1416666666666675,4.8,0.7143781272398666,1.427288539426801
2011-03-31,-0.3666666666666689,1.9,0.7183433988017454,-1.0850100654684143
2011-04-30,4.474999999999999,7.4,0.722308670363625,3.7526913296363738
2011-05-31,-1.6083333333333352,2.6,0.7262739419255047,-2.33460727525884
2011-06-30,5.108333333333334,7.3,0.7302392134873843,4.37809411984595
2011-07-31,2.0916666666666663,5.3,0.7342044850492639,1.3574621816174024
2011-08-31,-1.5916666666666666,2.1,0.7381697566111427,-2.3298364232778095
2011-09-30,1.9249999999999998,3.7,0.7421350281730223,1.1828649718269775
2011-10-31,0.625,3.2,0.746100299734902,-0.121100299734902
2011-11-30,-1.7833333333333334,0.2,0.7500655712967816,-2.533398904630115
2011-12-31,-1.3000000000000007,1.2,0.7540308428586613,-2.054030842858662
2012-01-31,1.7749999999999995,4.9,0.7579961144205409,1.0170038855794585
2012-02-29,1.0416666666666679,3.7,0.7619613859824197,0.27970528068424816
2012-03-31,0.13333333333333108,2.4,0.7659266575442993,-0.6325933242109683
2012-04-30,0.674999999999998,3.6,0.769891929106179,-0.09489192910618094
2012-05-31,2.2916666666666643,6.5,0.7738572006680586,1.5178094659986057
2012-06-30,4.708333333333334,6.9,0.7778224722299383,3.9305108611033956
2012-07-31,2.0916666666666663,5.3,0.781787743791817,1.3098789228748493
2012-08-31,5.508333333333334,9.2,0.7857530153536967,4.722580317979637
2012-09-30,1.8249999999999997,3.6,0.7897182869155763,1.0352817130844234
2012-10-31,5.625,8.2,0.793683558477456,4.831316441522544
2012-11-30,0.6166666666666667,2.6,0.7976488300393356,-0.18098216337266892
2012-12-31,0.2999999999999998,2.8,0.8016141016012153,-0.5016141016012154
2013-01-31,1.9749999999999988,5.1,0.805579373163094,1.1694206268369047
2013-02-28,1.4416666666666682,4.1,0.8095446447249737,0.6321220219416945
2013-03-31,3.3333333333333304,5.6,0.8135099162868533,2.519823417046477
2013-04-30,6.874999999999999,9.8,0.817475187848733,6.057524812151266
2013-05-31,5.691666666666665,9.9,0.8214404594106126,4.870226207256052
2013-06-30,8.708333333333334,10.9,0.8254057309724914,7.882927602360843
2013-07-31,-2.908333333333333,0.3,0.829371002534371,-3.7377043358677042
2013-08-31,6.108333333333333,9.8,0.8333362740962507,5.274997059237083
2013-09-30,7.725,9.5,0.8373015456581303,6.887698454341869
2013-10-31,3.2249999999999996,5.8,0.84126681722001,2.3837331827799897
2013-11-30,3.716666666666667,5.7,0.8452320887818896,2.871434577884777
2013-12-31,1.5999999999999996,4.1,0.8491973603437684,0.7508026396562313
2014-01-31,2.2749999999999995,5.4,0.853162631905648,1.4218373680943515
2014-02-28,5.941666666666668,8.6,0.8571279034675277,5.0845387631991406
2014-03-31,3.8333333333333304,6.1,0.8610931750294073,2.972240158303923
2014-04-30,6.374999999999999,9.3,0.865058446591287,5.509941553408712
2014-05-31,-0.6083333333333352,3.6,0.8690237181531657,-1.4773570514865009
2014-06-30,6.108333333333334,8.3,0.8729889897150453,5.235344343618289
2014-07-31,9.391666666666666,12.6,0.876954261276925,8.51471240538974
2014-08-31,-0.2916666666666665,3.4,0.8809195328388046,-1.1725861995054712
2014-09-30,11.125,12.9,0.8848848044006843,10.240115195599316
2014-10-31,4.125,6.7,0.8888500759625639,3.236149924037436
2014-11-30,2.916666666666667,4.9,0.8928153475244427,2.0238513191422243
2014-12-31,-8.881784197001252e-16,2.5,0.8967806190863223,-0.8967806190863232
2015-01-31,4.175,7.3,0.900745890648202,3.274254109351798
2015-02-28,,,0.9047111622100816,
2015-03-31,,,0.9086764337719613,
2015-04-30,,,0.91264170533384,
2015-05-31,,,0.9166069768957197,
2015-06-30,,,0.9205722484575993,
2015-07-31,,,0.924537520019479,
2015-08-31,,,0.9285027915813586,
2015-09-30,,,0.9324680631432383,
2015-10-31,,,0.936433334705117,
2015-11-30,,,0.9403986062669967,
2015-12-31,,,0.9443638778288763,
