,msla,msla (orig),trend,msla (detrend)
1993-11-30,-6.383333333333326,-3.8,-5.707594260155588,-0.6757390731777377
1993-12-31,-8.183333333333351,-3.2,-5.661073015162749,-2.522260318170602
1994-01-31,-2.7090909090908895,2.9,-5.614551770169918,2.9054608610790282
1994-02-28,-3.249999999999986,-1.3,-5.568030525177086,2.3180305251771003
1994-03-31,-3.2833333333333456,-0.8,-5.5215092801842545,2.238175946850909
1994-04-30,-3.9833333333333627,-0.9,-5.474988035191416,1.491654701858053
1994-05-31,-7.941666666666677,-4.7,-5.428466790198584,-2.513199876468093
1994-06-30,-9.11666666666666,-6.6,-5.3819455452057525,-3.7347211214609075
1994-07-31,-7.599999999999994,-5.3,-5.335424300212921,-2.2645756997870734
1994-08-31,-6.827272727272742,-5.2,-5.288903055220089,-1.538369672052653
1994-09-30,-8.954545454545453,-7.4,-5.242381810227251,-3.7121636443182027
1994-10-31,-7.341666666666669,-5.1,-5.195860565234419,-2.1458061014322496
1994-11-30,-13.083333333333329,-10.5,-5.149339320241587,-7.933994013091741
1994-12-31,-14.78333333333336,-9.8,-5.102818075248756,-9.680515258084604
1995-01-31,-9.609090909090895,-4.0,-5.056296830255917,-4.552794078834978
1995-02-28,-2.9499999999999886,-1.0,-5.009775585263085,2.059775585263097
1995-03-31,-2.583333333333343,-0.1,-4.963254340270254,2.379921006936911
1995-04-30,2.0166666666666373,5.1,-4.916733095277422,6.9333997619440595
1995-05-31,-2.6416666666666657,0.6,-4.8702118502845835,2.2285451836179178
1995-06-30,-7.816666666666663,-5.3,-4.823690605291752,-2.992976061374911
1995-07-31,-5.799999999999997,-3.5,-4.77716936029892,-1.022830639701077
1995-08-31,0.27272727272725206,1.9,-4.730648115306089,5.003375388033341
1995-09-30,-0.6545454545454419,0.9,-4.684126870313257,4.029581415767815
1995-10-31,-3.2416666666666742,-1.0,-4.637605625320418,1.395938958653744
1995-11-30,2.5166666666666657,5.1,-4.591084380327587,7.107751046994252
1995-12-31,-7.883333333333354,-2.9,-4.544563135334755,-3.338770197998599
1996-01-31,-1.6090909090908951,4.0,-4.4980418903419235,2.8889509812510283
1996-02-29,1.3500000000000085,3.3,-4.451520645349085,5.801520645349093
1996-03-31,-6.383333333333354,-3.9,-4.404999400356253,-1.978333932977101
1996-04-30,-3.6833333333333513,-0.6,-4.3584781553634215,0.6751448220300702
1996-05-31,-1.5416666666666714,1.7,-4.31195691037059,2.7702902437039185
1996-06-30,-3.2166666666666686,-0.7,-4.265435665377751,1.0487689987110826
1996-07-31,-2.700000000000003,-0.4,-4.21891442038492,1.5189144203849168
1996-08-31,1.772727272727252,3.4,-4.172393175392088,5.94512044811934
1996-09-30,7.945454545454552,9.5,-4.125871930399256,12.071326475853809
1996-10-31,4.958333333333314,7.2,-4.079350685406425,9.03768401873974
1996-11-30,6.416666666666671,9.0,-4.032829440413586,10.449496107080257
1996-12-31,2.71666666666664,7.7,-3.9863081954207544,6.702974862087395
1997-01-31,-2.609090909090895,3.0,-3.939786950427923,1.3306960413370277
1997-02-28,1.7500000000000142,3.7,-3.893265705435091,5.643265705435105
1997-03-31,4.5166666666666515,7.0,-3.8467444604422525,8.363411127108904
1997-04-30,-3.9833333333333627,-0.9,-3.800223215449421,-0.18311011788394183
1997-05-31,-8.841666666666669,-5.6,-3.7537019704565893,-5.087964696210079
1997-06-30,-13.316666666666663,-10.8,-3.7071807254637577,-9.609485941202905
1997-07-31,-14.799999999999997,-12.5,-3.660659480470919,-11.139340519529078
1997-08-31,-16.227272727272748,-14.6,-3.6141382354780873,-12.61313449179466
1997-09-30,,,-3.5676169904852557,
1997-10-31,-25.14166666666668,-22.9,-3.521095745492424,-21.620570921174256
1997-11-30,-32.883333333333326,-30.3,-3.4745745004995925,-29.408758832833733
1997-12-31,-32.883333333333354,-27.9,-3.4280532555067538,-29.4552800778266
1998-01-31,-26.70909090909089,-21.1,-3.381532010513922,-23.327558898576967
1998-02-28,-8.549999999999997,-6.6,-3.3350107655210905,-5.214989234478907
1998-03-31,-2.4833333333333485,0.0,-3.288489520528259,0.8051561871949104
1998-04-30,-1.9833333333333627,1.1,-3.24196827553542,1.2586349422020575
1998-05-31,-0.8416666666666686,2.4,-3.1954470305425886,2.35378036387592
1998-06-30,9.283333333333346,11.8,-3.148925785549757,12.432259118883103
1998-07-31,6.400000000000006,8.7,-3.1024045405569254,9.502404540556931
1998-08-31,7.472727272727255,9.1,-3.0558832955640938,10.528610568291349
1998-09-30,5.345454545454558,6.9,-3.009362050571255,8.354816596025813
1998-10-31,3.4583333333333144,5.7,-2.9628408055784234,6.421174138911738
1998-11-30,0.3166666666666771,2.9,-2.916319560585592,3.232986227252269
1998-12-31,2.116666666666646,7.1,-2.86979831559276,4.986464982259406
1999-01-31,-2.109090909090895,3.5,-2.8232770705999215,0.7141861615090264
1999-02-28,-3.049999999999997,-1.1,-2.77675582560709,-0.27324417439290727
1999-03-31,-3.583333333333343,-1.1,-2.7302345806142583,-0.8530987527190845
1999-04-30,-4.083333333333357,-1.0,-2.6837133356214267,-1.3996199977119304
1999-05-31,-4.041666666666671,-0.8,-2.637192090628588,-1.4044745760380835
1999-06-30,-1.0166666666666657,1.5,-2.5906708456357563,1.5740041789690906
1999-07-31,-4.5,-2.2,-2.5441496006429247,-1.9558503993570753
1999-08-31,,,-2.497628355650093,
1999-09-30,-4.25454545454545,-2.7,-2.4511071106572615,-1.803438343888189
1999-10-31,-4.841666666666669,-2.6,-2.404585865664423,-2.4370808010022458
1999-11-30,1.316666666666677,3.9,-2.358064620671591,3.6747312873382683
1999-12-31,-1.6833333333333513,3.3,-2.3115433756787596,0.6282100423454082
2000-01-31,,,-2.265022130685928,
2000-02-29,-11.149999999999991,-9.2,-2.2185008856930892,-8.931499114306902
2000-03-31,1.7166666666666544,4.2,-2.1719796407002576,3.888646307366912
2000-04-30,1.7166666666666401,4.8,-2.125458395707426,3.842125062374066
2000-05-31,4.158333333333331,7.4,-2.0789371507145944,6.237270484047926
