,msla,msla (orig),trend,msla (detrend)
2011-03-31,17.908333333333317,22.0,6.937939509070887,10.97039382426243
2011-04-30,17.27499999999999,23.3,7.0167589488021775,10.258241051197814
2011-05-31,13.372727272727275,21.0,7.095578388533468,6.277148884193807
2011-06-30,11.981818181818213,18.3,7.174397828264759,4.807420353553454
2011-07-31,12.0090909090909,17.1,7.25321726799605,4.755873641094851
2011-08-31,13.641666666666666,18.5,7.33203670772734,6.309629958939325
2011-09-30,14.127272727272711,18.7,7.410856147458631,6.71641657981408
2011-10-31,12.827272727272728,17.0,7.489675587189922,5.337597140082806
2011-11-30,12.36363636363636,16.7,7.568495026921212,4.795141336715147
2011-12-31,13.199999999999989,17.4,7.647314466652503,5.552685533347486
2012-01-31,16.310000000000016,21.0,7.726133906383794,8.583866093616223
2012-02-29,16.516666666666666,20.7,7.804953346115084,8.711713320551581
2012-03-31,15.00833333333334,19.1,7.883772785846375,7.124560547486965
2012-04-30,17.574999999999974,23.6,7.96259222557768,9.612407774422294
2012-05-31,13.972727272727269,21.6,8.04141166530897,5.931315607418298
2012-06-30,7.081818181818207,13.4,8.120231105040261,-1.0384129232220545
2012-07-31,9.909090909090907,15.0,8.199050544771552,1.7100403643193545
2012-08-31,7.74166666666666,12.6,8.277869984502843,-0.5362033178361827
2012-09-30,10.027272727272717,14.6,8.356689424234133,1.6705833030385833
2012-10-31,14.027272727272745,18.2,8.435508863965424,5.591763863307321
2012-11-30,11.263636363636365,15.6,8.514328303696715,2.7493080599396507
2012-12-31,9.5,13.7,8.593147743428005,0.9068522565719945
2013-01-31,11.210000000000022,15.9,8.671967183159296,2.538032816840726
2013-02-28,7.11666666666666,11.3,8.750786622890587,-1.6341199562239268
2013-03-31,6.108333333333334,10.2,8.829606062621878,-2.7212727292885432
2013-04-30,6.7749999999999915,12.8,8.908425502353168,-2.1334255023531767
2013-05-31,5.472727272727269,13.1,8.987244942084459,-3.51451766935719
2013-06-30,14.081818181818207,20.4,9.06606438181575,5.015753800002457
2013-07-31,12.20909090909089,17.3,9.14488382154704,3.064207087543849
2013-08-31,10.74166666666666,15.6,9.223703261278345,1.5179634053883149
2013-09-30,13.8272727272727,18.4,9.302522701009636,4.524750026263064
2013-10-31,14.527272727272745,18.7,9.381342140740927,5.145930586531819
2013-11-30,14.063636363636348,18.4,9.460161580472217,4.603474783164131
2013-12-31,11.5,15.7,9.538981020203508,1.961018979796492
2014-01-31,12.710000000000022,17.4,9.617800459934799,3.0921995400652236
2014-02-28,16.91666666666667,21.1,9.69661989966609,7.220046767000582
2014-03-31,10.408333333333317,14.5,9.77543933939738,0.6328939939359373
2014-04-30,5.874999999999986,11.9,9.85425877912867,-3.979258779128685
2014-05-31,2.0727272727272634,9.7,9.933078218859961,-7.860350946132698
2014-06-30,4.7818181818181955,11.1,10.011897658591252,-5.2300794767730565
2014-07-31,14.109090909090895,19.2,10.090717098322543,4.018373810768352
2014-08-31,13.641666666666666,18.5,10.169536538053833,3.4721301286128323
2014-09-30,16.62727272727271,21.2,10.248355977785124,6.378916749487587
2014-10-31,19.727272727272734,23.9,10.327175417516415,9.400097309756319
2014-11-30,15.163636363636343,19.5,10.405994857247705,4.757641506388637
2014-12-31,13.599999999999994,17.8,10.484814296978996,3.115185703020998
2015-01-31,17.210000000000022,21.9,10.563633736710301,6.646366263289721
2015-02-28,15.216666666666654,19.4,10.642453176441592,4.574213490225063
2015-03-31,16.108333333333334,20.2,10.721272616172882,5.387060717160452
2015-04-30,,,10.800092055904173,
2015-05-31,,,10.878911495635464,
2015-06-30,,,10.957730935366754,
2015-07-31,,,11.036550375098045,
2015-08-31,,,11.115369814829336,
2015-09-30,,,11.194189254560627,
2015-10-31,,,11.273008694291917,
2015-11-30,,,11.351828134023208,
2015-12-31,,,11.430647573754499,
